month,full_name_lc,full_name,dbms_name,openrank,popularity
2024-10-01,activeloopai/deeplake,activeloopai/deeplake,Deep Lake,12.973800659179688,0.304
2024-11-01,activeloopai/deeplake,activeloopai/deeplake,Deep Lake,12.33685302734375,0.307
2024-12-01,activeloopai/deeplake,activeloopai/deeplake,Deep Lake,9.804609298706056,0.313
2025-01-01,activeloopai/deeplake,activeloopai/deeplake,Deep Lake,9.45195770263672,0.327
2025-02-01,activeloopai/deeplake,activeloopai/deeplake,Deep Lake,9.3523530960083,0.325
2025-03-01,activeloopai/deeplake,activeloopai/deeplake,Deep Lake,9.57774543762207,0.36
2025-04-01,activeloopai/deeplake,activeloopai/deeplake,Deep Lake,5.3983154296875,0.383
2025-05-01,activeloopai/deeplake,activeloopai/deeplake,Deep Lake,4.021633148193359,0.406
2025-06-01,activeloopai/deeplake,activeloopai/deeplake,Deep Lake,3.312541246414185,0.412
2025-07-01,activeloopai/deeplake,activeloopai/deeplake,Deep Lake,2.446216583251953,0.402
2025-08-01,activeloopai/deeplake,activeloopai/deeplake,Deep Lake,1.5058526992797852,0.441
2025-09-01,activeloopai/deeplake,activeloopai/deeplake,Deep Lake,2.0820298194885254,0.506
2024-10-01,apache/accumulo,apache/accumulo,Apache Accumulo,25.478883743286133,3.312
2024-11-01,apache/accumulo,apache/accumulo,Apache Accumulo,23.74968719482422,3.081
2024-12-01,apache/accumulo,apache/accumulo,Apache Accumulo,20.82707977294922,2.934
2025-01-01,apache/accumulo,apache/accumulo,Apache Accumulo,25.03933334350586,2.785
2025-02-01,apache/accumulo,apache/accumulo,Apache Accumulo,22.46586799621582,2.62
2025-03-01,apache/accumulo,apache/accumulo,Apache Accumulo,25.351985931396484,2.432
2025-04-01,apache/accumulo,apache/accumulo,Apache Accumulo,24.79206085205078,2.451
2025-05-01,apache/accumulo,apache/accumulo,Apache Accumulo,24.66826438903809,2.22
2025-06-01,apache/accumulo,apache/accumulo,Apache Accumulo,23.37416076660156,2.168
2025-07-01,apache/accumulo,apache/accumulo,Apache Accumulo,22.287464141845703,2.206
2025-08-01,apache/accumulo,apache/accumulo,Apache Accumulo,22.044050216674805,2.284
2025-09-01,apache/accumulo,apache/accumulo,Apache Accumulo,22.19327163696289,2.551
2024-10-01,apache/cassandra,apache/cassandra,Apache Cassandra,45.454856872558594,97.608
2024-11-01,apache/cassandra,apache/cassandra,Apache Cassandra,45.88516998291016,97.713
2024-12-01,apache/cassandra,apache/cassandra,Apache Cassandra,40.60020065307617,97.936
2025-01-01,apache/cassandra,apache/cassandra,Apache Cassandra,46.20135498046875,99.193
2025-02-01,apache/cassandra,apache/cassandra,Apache Cassandra,41.26237869262695,102.582
2025-03-01,apache/cassandra,apache/cassandra,Apache Cassandra,44.305137634277344,106.654
2025-04-01,apache/cassandra,apache/cassandra,Apache Cassandra,54.394187927246094,108.207
2025-05-01,apache/cassandra,apache/cassandra,Apache Cassandra,46.74881362915039,108.054
2025-06-01,apache/cassandra,apache/cassandra,Apache Cassandra,33.77362823486328,108.271
2025-07-01,apache/cassandra,apache/cassandra,Apache Cassandra,32.955928802490234,108.757
2025-08-01,apache/cassandra,apache/cassandra,Apache Cassandra,42.80636596679688,108.512
2025-09-01,apache/cassandra,apache/cassandra,Apache Cassandra,41.07016754150391,106.981
2024-10-01,apache/couchdb,apache/couchdb,CouchDB,20.98615837097168,7.534
2024-11-01,apache/couchdb,apache/couchdb,CouchDB,17.90456199645996,7.64
2024-12-01,apache/couchdb,apache/couchdb,CouchDB,19.43376922607422,7.7
2025-01-01,apache/couchdb,apache/couchdb,CouchDB,21.4918270111084,7.78
2025-02-01,apache/couchdb,apache/couchdb,CouchDB,17.831493377685547,7.812
2025-03-01,apache/couchdb,apache/couchdb,CouchDB,15.565719604492188,7.342
2025-04-01,apache/couchdb,apache/couchdb,CouchDB,20.602375030517575,7.168
2025-05-01,apache/couchdb,apache/couchdb,CouchDB,19.729291915893555,6.596
2025-06-01,apache/couchdb,apache/couchdb,CouchDB,18.079120635986328,6.774
2025-07-01,apache/couchdb,apache/couchdb,CouchDB,17.926227569580078,7.121
2025-08-01,apache/couchdb,apache/couchdb,CouchDB,15.58609390258789,6.812
2025-09-01,apache/couchdb,apache/couchdb,CouchDB,19.00630569458008,6.553
2024-10-01,apache/doris,apache/doris,Apache Doris,305.42633056640625,0.577
2024-11-01,apache/doris,apache/doris,Apache Doris,305.74932861328125,0.527
2024-12-01,apache/doris,apache/doris,Apache Doris,300.11553955078125,0.484
2025-01-01,apache/doris,apache/doris,Apache Doris,292.5829467773437,0.446
2025-02-01,apache/doris,apache/doris,Apache Doris,286.92755126953125,0.443
2025-03-01,apache/doris,apache/doris,Apache Doris,285.3594665527344,0.46
2025-04-01,apache/doris,apache/doris,Apache Doris,284.3272399902344,0.515
2025-05-01,apache/doris,apache/doris,Apache Doris,283.0904846191406,0.509
2025-06-01,apache/doris,apache/doris,Apache Doris,281.1908874511719,0.484
2025-07-01,apache/doris,apache/doris,Apache Doris,279.6606140136719,0.565
2025-08-01,apache/doris,apache/doris,Apache Doris,269.1495361328125,0.508
2025-09-01,apache/doris,apache/doris,Apache Doris,265.80816650390625,0.495
2024-10-01,apache/druid,apache/druid,Apache Druid,95.60450744628906,2.792
2024-11-01,apache/druid,apache/druid,Apache Druid,84.10227966308594,2.701
2024-12-01,apache/druid,apache/druid,Apache Druid,65.03897857666016,2.876
2025-01-01,apache/druid,apache/druid,Apache Druid,54.80874252319336,2.917
2025-02-01,apache/druid,apache/druid,Apache Druid,54.53457260131836,2.86
2025-03-01,apache/druid,apache/druid,Apache Druid,51.7884407043457,2.789
2025-04-01,apache/druid,apache/druid,Apache Druid,50.49333190917969,3.047
2025-05-01,apache/druid,apache/druid,Apache Druid,52.58512496948242,3.176
2025-06-01,apache/druid,apache/druid,Apache Druid,54.217529296875,3.396
2025-07-01,apache/druid,apache/druid,Apache Druid,51.63981628417969,3.531
2025-08-01,apache/druid,apache/druid,Apache Druid,53.560977935791016,3.486
2025-09-01,apache/druid,apache/druid,Apache Druid,49.748531341552734,3.776
2024-10-01,apache/flink,apache/flink,Apache Flink,102.31673431396484,10.925
2024-11-01,apache/flink,apache/flink,Apache Flink,94.86864471435548,9.904
2024-12-01,apache/flink,apache/flink,Apache Flink,94.38475799560548,10.723
2025-01-01,apache/flink,apache/flink,Apache Flink,112.39026641845705,12.033
2025-02-01,apache/flink,apache/flink,Apache Flink,108.89878845214844,11.373
2025-03-01,apache/flink,apache/flink,Apache Flink,98.7450714111328,11.311
2025-04-01,apache/flink,apache/flink,Apache Flink,101.63249206542967,11.414
2025-05-01,apache/flink,apache/flink,Apache Flink,82.76715850830078,12.239
2025-06-01,apache/flink,apache/flink,Apache Flink,82.51332092285156,11.815
2025-07-01,apache/flink,apache/flink,Apache Flink,79.45555114746094,12.425
2025-08-01,apache/flink,apache/flink,Apache Flink,67.0993423461914,12.038
2025-09-01,apache/flink,apache/flink,Apache Flink,57.30758666992188,13.035
2024-10-01,apache/hbase,apache/hbase,Apache HBase,58.63887023925781,27.194
2024-11-01,apache/hbase,apache/hbase,Apache HBase,59.808692932128906,25.25
2024-12-01,apache/hbase,apache/hbase,Apache HBase,60.87234115600586,25.002
2025-01-01,apache/hbase,apache/hbase,Apache HBase,61.06839370727539,24.751
2025-02-01,apache/hbase,apache/hbase,Apache HBase,56.78638458251953,24.477
2025-03-01,apache/hbase,apache/hbase,Apache HBase,59.1331672668457,24.082
2025-04-01,apache/hbase,apache/hbase,Apache HBase,61.43351364135742,22.116
2025-05-01,apache/hbase,apache/hbase,Apache HBase,66.89292907714844,22.623
2025-06-01,apache/hbase,apache/hbase,Apache HBase,65.41212463378906,22.687
2025-07-01,apache/hbase,apache/hbase,Apache HBase,53.8509635925293,22.725
2025-08-01,apache/hbase,apache/hbase,Apache HBase,58.0562629699707,22.079
2025-09-01,apache/hbase,apache/hbase,Apache HBase,63.93349075317383,21.392
2024-10-01,apache/hive,apache/hive,Apache Hive,58.26952362060547,52.573
2024-11-01,apache/hive,apache/hive,Apache Hive,52.0969123840332,51.5
2024-12-01,apache/hive,apache/hive,Apache Hive,47.29265975952149,53.095
2025-01-01,apache/hive,apache/hive,Apache Hive,52.51921844482422,56.874
2025-02-01,apache/hive,apache/hive,Apache Hive,53.39881896972656,62.488
2025-03-01,apache/hive,apache/hive,Apache Hive,49.987083435058594,70.082
2025-04-01,apache/hive,apache/hive,Apache Hive,58.06101989746094,72.652
2025-05-01,apache/hive,apache/hive,Apache Hive,56.73788070678711,75.767
2025-06-01,apache/hive,apache/hive,Apache Hive,61.47094345092773,76.681
2025-07-01,apache/hive,apache/hive,Apache Hive,62.64988327026367,75.743
2025-08-01,apache/hive,apache/hive,Apache Hive,55.16452407836914,71.034
2025-09-01,apache/hive,apache/hive,Apache Hive,48.59136962890625,76.096
2024-10-01,apache/ignite,apache/ignite,Apache Ignite,32.47809982299805,2.941
2024-11-01,apache/ignite,apache/ignite,Apache Ignite,35.25327682495117,2.92
2024-12-01,apache/ignite,apache/ignite,Apache Ignite,34.516883850097656,2.974
2025-01-01,apache/ignite,apache/ignite,Apache Ignite,37.37843704223633,2.936
2025-02-01,apache/ignite,apache/ignite,Apache Ignite,28.293895721435547,2.888
2025-03-01,apache/ignite,apache/ignite,Apache Ignite,33.45537185668945,2.994
2025-04-01,apache/ignite,apache/ignite,Apache Ignite,30.48626518249512,3.102
2025-05-01,apache/ignite,apache/ignite,Apache Ignite,35.59652328491211,3.232
2025-06-01,apache/ignite,apache/ignite,Apache Ignite,33.22915267944336,3.181
2025-07-01,apache/ignite,apache/ignite,Apache Ignite,27.312891006469727,3.125
2025-08-01,apache/ignite,apache/ignite,Apache Ignite,28.62003898620605,3.121
2025-09-01,apache/ignite,apache/ignite,Apache Ignite,33.89297866821289,3.1
2024-10-01,apache/incubator-hugegraph,apache/incubator-hugegraph,Apache HugeGraph,13.026546478271484,0.201
2024-11-01,apache/incubator-hugegraph,apache/incubator-hugegraph,Apache HugeGraph,6.651495933532715,0.234
2024-12-01,apache/incubator-hugegraph,apache/incubator-hugegraph,Apache HugeGraph,5.767064094543457,0.268
2025-01-01,apache/incubator-hugegraph,apache/incubator-hugegraph,Apache HugeGraph,4.646064758300781,0.302
2025-02-01,apache/incubator-hugegraph,apache/incubator-hugegraph,Apache HugeGraph,3.652344703674317,0.276
2025-03-01,apache/incubator-hugegraph,apache/incubator-hugegraph,Apache HugeGraph,3.913364887237549,0.25
2025-04-01,apache/incubator-hugegraph,apache/incubator-hugegraph,Apache HugeGraph,4.096567153930664,0.174
2025-05-01,apache/incubator-hugegraph,apache/incubator-hugegraph,Apache HugeGraph,4.034698009490967,0.182
2025-06-01,apache/incubator-hugegraph,apache/incubator-hugegraph,Apache HugeGraph,6.512360572814941,0.156
2025-07-01,apache/incubator-hugegraph,apache/incubator-hugegraph,Apache HugeGraph,6.06613302230835,0.174
2025-08-01,apache/incubator-hugegraph,apache/incubator-hugegraph,Apache HugeGraph,5.721897125244141,0.167
2025-09-01,apache/incubator-hugegraph,apache/incubator-hugegraph,Apache HugeGraph,6.242297172546387,0.171
2024-10-01,apache/iotdb,apache/iotdb,Apache IoTDB,76.42536926269531,1.388
2024-11-01,apache/iotdb,apache/iotdb,Apache IoTDB,76.5328369140625,1.409
2024-12-01,apache/iotdb,apache/iotdb,Apache IoTDB,79.4422378540039,1.397
2025-01-01,apache/iotdb,apache/iotdb,Apache IoTDB,79.92050170898438,1.381
2025-02-01,apache/iotdb,apache/iotdb,Apache IoTDB,84.04027557373047,1.414
2025-03-01,apache/iotdb,apache/iotdb,Apache IoTDB,84.72938537597656,1.438
2025-04-01,apache/iotdb,apache/iotdb,Apache IoTDB,88.7496109008789,1.395
2025-05-01,apache/iotdb,apache/iotdb,Apache IoTDB,80.3280258178711,1.452
2025-06-01,apache/iotdb,apache/iotdb,Apache IoTDB,74.2315673828125,1.47
2025-07-01,apache/iotdb,apache/iotdb,Apache IoTDB,66.11406707763672,1.435
2025-08-01,apache/iotdb,apache/iotdb,Apache IoTDB,64.74156188964844,1.539
2025-09-01,apache/iotdb,apache/iotdb,Apache IoTDB,64.25800323486328,1.687
2024-10-01,apache/jena,apache/jena,Apache Jena - TDB,9.91456413269043,3.003
2024-11-01,apache/jena,apache/jena,Apache Jena - TDB,8.810093879699707,2.871
2024-12-01,apache/jena,apache/jena,Apache Jena - TDB,7.219629287719727,2.981
2025-01-01,apache/jena,apache/jena,Apache Jena - TDB,7.769053936004639,2.847
2025-02-01,apache/jena,apache/jena,Apache Jena - TDB,10.271061897277832,2.759
2025-03-01,apache/jena,apache/jena,Apache Jena - TDB,10.331089973449709,2.66
2025-04-01,apache/jena,apache/jena,Apache Jena - TDB,9.513833045959473,2.443
2025-05-01,apache/jena,apache/jena,Apache Jena - TDB,11.780006408691406,2.44
2025-06-01,apache/jena,apache/jena,Apache Jena - TDB,11.306992530822754,2.396
2025-07-01,apache/jena,apache/jena,Apache Jena - TDB,13.572501182556152,2.341
2025-08-01,apache/jena,apache/jena,Apache Jena - TDB,7.610642910003662,2.371
2025-09-01,apache/jena,apache/jena,Apache Jena - TDB,9.44747257232666,2.51
2024-10-01,apache/phoenix,apache/phoenix,Apache Phoenix,17.180997848510742,1.927
2024-11-01,apache/phoenix,apache/phoenix,Apache Phoenix,14.659401893615724,1.933
2024-12-01,apache/phoenix,apache/phoenix,Apache Phoenix,16.225723266601562,1.898
2025-01-01,apache/phoenix,apache/phoenix,Apache Phoenix,17.04885482788086,1.876
2025-02-01,apache/phoenix,apache/phoenix,Apache Phoenix,17.461830139160156,1.84
2025-03-01,apache/phoenix,apache/phoenix,Apache Phoenix,14.95490837097168,1.835
2025-04-01,apache/phoenix,apache/phoenix,Apache Phoenix,17.98867416381836,1.813
2025-05-01,apache/phoenix,apache/phoenix,Apache Phoenix,19.720394134521484,1.825
2025-06-01,apache/phoenix,apache/phoenix,Apache Phoenix,24.03806495666504,1.828
2025-07-01,apache/phoenix,apache/phoenix,Apache Phoenix,28.098203659057617,1.832
2025-08-01,apache/phoenix,apache/phoenix,Apache Phoenix,22.03061866760254,2.001
2025-09-01,apache/phoenix,apache/phoenix,Apache Phoenix,11.836644172668455,2.18
2024-10-01,apache/pinot,apache/pinot,Apache Pinot,97.93326568603516,0.336
2024-11-01,apache/pinot,apache/pinot,Apache Pinot,102.32247161865234,0.358
2024-12-01,apache/pinot,apache/pinot,Apache Pinot,98.85437774658205,0.354
2025-01-01,apache/pinot,apache/pinot,Apache Pinot,101.51042175292967,0.346
2025-02-01,apache/pinot,apache/pinot,Apache Pinot,103.34771728515624,0.374
2025-03-01,apache/pinot,apache/pinot,Apache Pinot,100.94183349609376,0.39
2025-04-01,apache/pinot,apache/pinot,Apache Pinot,103.13217163085938,0.457
2025-05-01,apache/pinot,apache/pinot,Apache Pinot,107.16436004638672,0.499
2025-06-01,apache/pinot,apache/pinot,Apache Pinot,95.8674087524414,0.486
2025-07-01,apache/pinot,apache/pinot,Apache Pinot,93.82686614990234,0.488
2025-08-01,apache/pinot,apache/pinot,Apache Pinot,96.0692367553711,0.545
2025-09-01,apache/pinot,apache/pinot,Apache Pinot,82.36997985839844,0.629
2024-10-01,apache/sedona,apache/sedona,Apache Sedona,12.109853744506836,0.317
2024-11-01,apache/sedona,apache/sedona,Apache Sedona,13.49374771118164,0.327
2024-12-01,apache/sedona,apache/sedona,Apache Sedona,11.318074226379396,0.335
2025-01-01,apache/sedona,apache/sedona,Apache Sedona,15.343256950378418,0.364
2025-02-01,apache/sedona,apache/sedona,Apache Sedona,16.169343948364258,0.38
2025-03-01,apache/sedona,apache/sedona,Apache Sedona,15.80751609802246,0.389
2025-04-01,apache/sedona,apache/sedona,Apache Sedona,14.22063159942627,0.413
2025-05-01,apache/sedona,apache/sedona,Apache Sedona,10.78083038330078,0.411
2025-06-01,apache/sedona,apache/sedona,Apache Sedona,16.59088134765625,0.424
2025-07-01,apache/sedona,apache/sedona,Apache Sedona,21.292015075683597,0.427
2025-08-01,apache/sedona,apache/sedona,Apache Sedona,18.54730224609375,0.516
2025-09-01,apache/sedona,apache/sedona,Apache Sedona,9.250247955322266,0.65
2024-10-01,apache/spark,apache/spark,Apache Spark (SQL),213.0627593994141,16.726
2024-11-01,apache/spark,apache/spark,Apache Spark (SQL),203.8124084472656,16.782
2024-12-01,apache/spark,apache/spark,Apache Spark (SQL),211.77833557128903,17.392
2025-01-01,apache/spark,apache/spark,Apache Spark (SQL),221.01409912109372,17.797
2025-02-01,apache/spark,apache/spark,Apache Spark (SQL),209.57505798339844,18.445
2025-03-01,apache/spark,apache/spark,Apache Spark (SQL),192.11175537109372,19.758
2025-04-01,apache/spark,apache/spark,Apache Spark (SQL),174.21307373046875,20.396
2025-05-01,apache/spark,apache/spark,Apache Spark (SQL),165.34457397460938,21.619
2025-06-01,apache/spark,apache/spark,Apache Spark (SQL),162.14639282226562,22.729
2025-07-01,apache/spark,apache/spark,Apache Spark (SQL),165.058349609375,23.797
2025-08-01,apache/spark,apache/spark,Apache Spark (SQL),177.04147338867188,24.635
2025-09-01,apache/spark,apache/spark,Apache Spark (SQL),163.2351531982422,25.363
2024-10-01,apache/tinkerpop,apache/tinkerpop,TinkerGraph,16.357309341430664,0.073
2024-11-01,apache/tinkerpop,apache/tinkerpop,TinkerGraph,16.09819221496582,0.07
2024-12-01,apache/tinkerpop,apache/tinkerpop,TinkerGraph,13.93036937713623,0.081
2025-01-01,apache/tinkerpop,apache/tinkerpop,TinkerGraph,14.709203720092772,0.058
2025-02-01,apache/tinkerpop,apache/tinkerpop,TinkerGraph,12.408349990844728,0.047
2025-03-01,apache/tinkerpop,apache/tinkerpop,TinkerGraph,10.802274703979492,0.068
2025-04-01,apache/tinkerpop,apache/tinkerpop,TinkerGraph,14.753521919250488,0.05
2025-05-01,apache/tinkerpop,apache/tinkerpop,TinkerGraph,11.89710807800293,0.053
2025-06-01,apache/tinkerpop,apache/tinkerpop,TinkerGraph,8.702881813049316,0.034
2025-07-01,apache/tinkerpop,apache/tinkerpop,TinkerGraph,10.797685623168944,0.067
2025-08-01,apache/tinkerpop,apache/tinkerpop,TinkerGraph,10.307032585144045,0.02
2025-09-01,apache/tinkerpop,apache/tinkerpop,TinkerGraph,13.845952033996582,0.028
2024-10-01,apple/foundationdb,apple/foundationdb,FoundationDB,49.83972930908203,0.985
2024-11-01,apple/foundationdb,apple/foundationdb,FoundationDB,47.94648742675781,0.94
2024-12-01,apple/foundationdb,apple/foundationdb,FoundationDB,47.88003921508789,0.918
2025-01-01,apple/foundationdb,apple/foundationdb,FoundationDB,46.323463439941406,0.887
2025-02-01,apple/foundationdb,apple/foundationdb,FoundationDB,44.99837493896485,0.944
2025-03-01,apple/foundationdb,apple/foundationdb,FoundationDB,42.65475082397461,0.96
2025-04-01,apple/foundationdb,apple/foundationdb,FoundationDB,45.37215805053711,0.871
2025-05-01,apple/foundationdb,apple/foundationdb,FoundationDB,42.25764083862305,0.893
2025-06-01,apple/foundationdb,apple/foundationdb,FoundationDB,38.5460319519043,0.884
2025-07-01,apple/foundationdb,apple/foundationdb,FoundationDB,40.34238052368164,0.917
2025-08-01,apple/foundationdb,apple/foundationdb,FoundationDB,40.37459945678711,0.904
2025-09-01,apple/foundationdb,apple/foundationdb,FoundationDB,40.289432525634766,0.97
2024-10-01,arangodb/arangodb,arangodb/arangodb,ArangoDB,31.49615859985352,3.435
2024-11-01,arangodb/arangodb,arangodb/arangodb,ArangoDB,32.0839729309082,3.088
2024-12-01,arangodb/arangodb,arangodb/arangodb,ArangoDB,31.716270446777344,2.96
2025-01-01,arangodb/arangodb,arangodb/arangodb,ArangoDB,30.973529815673828,2.916
2025-02-01,arangodb/arangodb,arangodb/arangodb,ArangoDB,32.60919570922852,2.91
2025-03-01,arangodb/arangodb,arangodb/arangodb,ArangoDB,31.772218704223636,2.867
2025-04-01,arangodb/arangodb,arangodb/arangodb,ArangoDB,29.18572998046875,2.823
2025-05-01,arangodb/arangodb,arangodb/arangodb,ArangoDB,32.5902099609375,2.849
2025-06-01,arangodb/arangodb,arangodb/arangodb,ArangoDB,28.975116729736328,2.899
2025-07-01,arangodb/arangodb,arangodb/arangodb,ArangoDB,29.40714263916016,2.834
2025-08-01,arangodb/arangodb,arangodb/arangodb,ArangoDB,27.64598274230957,2.905
2025-09-01,arangodb/arangodb,arangodb/arangodb,ArangoDB,30.99255752563477,2.938
2024-10-01,arcadedata/arcadedb,arcadedata/arcadedb,ArcadeDB,10.950081825256348,0.009
2024-11-01,arcadedata/arcadedb,arcadedata/arcadedb,ArcadeDB,9.63554573059082,0.035
2024-12-01,arcadedata/arcadedb,arcadedata/arcadedb,ArcadeDB,10.89145278930664,0.037
2025-01-01,arcadedata/arcadedb,arcadedata/arcadedb,ArcadeDB,11.0833740234375,0.045
2025-02-01,arcadedata/arcadedb,arcadedata/arcadedb,ArcadeDB,12.78096866607666,0.044
2025-03-01,arcadedata/arcadedb,arcadedata/arcadedb,ArcadeDB,12.089653968811035,0.106
2025-04-01,arcadedata/arcadedb,arcadedata/arcadedb,ArcadeDB,10.721750259399414,0.06
2025-05-01,arcadedata/arcadedb,arcadedata/arcadedb,ArcadeDB,11.40634536743164,0.114
2025-06-01,arcadedata/arcadedb,arcadedata/arcadedb,ArcadeDB,11.42288303375244,0.084
2025-07-01,arcadedata/arcadedb,arcadedata/arcadedb,ArcadeDB,10.990558624267578,0.136
2025-08-01,arcadedata/arcadedb,arcadedata/arcadedb,ArcadeDB,10.618659019470217,0.103
2025-09-01,arcadedata/arcadedb,arcadedata/arcadedb,ArcadeDB,10.88076877593994,0.175
2024-10-01,bloomberg/comdb2,bloomberg/comdb2,Comdb2,28.734947204589844,0.325
2024-11-01,bloomberg/comdb2,bloomberg/comdb2,Comdb2,28.59245109558105,0.325
2024-12-01,bloomberg/comdb2,bloomberg/comdb2,Comdb2,28.72675895690918,0.324
2025-01-01,bloomberg/comdb2,bloomberg/comdb2,Comdb2,29.1784610748291,0.332
2025-02-01,bloomberg/comdb2,bloomberg/comdb2,Comdb2,28.27166748046875,0.334
2025-03-01,bloomberg/comdb2,bloomberg/comdb2,Comdb2,26.856454849243164,0.333
2025-04-01,bloomberg/comdb2,bloomberg/comdb2,Comdb2,27.48224830627441,0.332
2025-05-01,bloomberg/comdb2,bloomberg/comdb2,Comdb2,27.09093475341797,0.333
2025-06-01,bloomberg/comdb2,bloomberg/comdb2,Comdb2,26.95715713500977,0.335
2025-07-01,bloomberg/comdb2,bloomberg/comdb2,Comdb2,24.44002723693848,0.335
2025-08-01,bloomberg/comdb2,bloomberg/comdb2,Comdb2,24.64895439147949,0.336
2025-09-01,bloomberg/comdb2,bloomberg/comdb2,Comdb2,26.41046142578125,0.341
2024-10-01,chroma-core/chroma,chroma-core/chroma,Chroma,57.68161010742188,1.872
2024-11-01,chroma-core/chroma,chroma-core/chroma,Chroma,60.97046661376953,1.813
2024-12-01,chroma-core/chroma,chroma-core/chroma,Chroma,63.18720245361328,1.867
2025-01-01,chroma-core/chroma,chroma-core/chroma,Chroma,64.63961029052734,1.95
2025-02-01,chroma-core/chroma,chroma-core/chroma,Chroma,66.2392349243164,1.844
2025-03-01,chroma-core/chroma,chroma-core/chroma,Chroma,67.16112518310547,1.887
2025-04-01,chroma-core/chroma,chroma-core/chroma,Chroma,76.28707885742188,1.904
2025-05-01,chroma-core/chroma,chroma-core/chroma,Chroma,74.08245849609375,1.919
2025-06-01,chroma-core/chroma,chroma-core/chroma,Chroma,73.86102294921875,1.936
2025-07-01,chroma-core/chroma,chroma-core/chroma,Chroma,72.38939666748047,2.001
2025-08-01,chroma-core/chroma,chroma-core/chroma,Chroma,62.97569274902344,2.216
2025-09-01,chroma-core/chroma,chroma-core/chroma,Chroma,51.900856018066406,2.366
